timestamp,service_name,requests_per_second,cpu_utilization,memory_utilization,latency_p50_ms,latency_p99_ms,error_rate,active_connections,bytes_in_per_second,bytes_out_per_second
2026-01-06T14:05:00+00:00,worker,175.63,0.4889,0.544,111.83,235.51,0.00162,84,182176,737016
2026-01-06T14:05:00+00:00,web,231.33,0.5546,0.3868,116.19,341.28,0.007666,100,224660,774325
2026-01-06T14:10:00+00:00,api,158.8,0.5479,0.4176,116.4,234.63,0.001799,78,168309,652316
2026-01-06T14:10:00+00:00,worker,175.85,0.5419,0.2993,111.13,223.17,0.002674,85,152186,828659
2026-01-06T14:10:00+00:00,web,210.79,0.5789,0.4771,126.72,278.27,0.004924,117,193261,890017
2026-01-06T14:15:00+00:00,api,130.64,0.5251,0.5216,109.99,385.72,0.002319,56,139336,444642
2026-01-06T14:15:00+00:00,worker,185.4,0.5968,0.4177,127.76,265.28,0.002283,75,179255,739502
2026-01-06T14:15:00+00:00,web,219.01,0.5345,0.4056,117.82,295.06,0.002372,120,212832,949954
2026-01-06T14:20:00+00:00,api,129.96,0.5078,0.3835,105.68,312.5,0.005632,79,148222,469369
2026-01-06T14:20:00+00:00,worker,154.39,0.5627,0.3162,113.33,250.4,0.001627,71,185649,548934
2026-01-06T14:20:00+00:00,web,202.58,0.6479,0.3105,111.96,236.83,0.005177,99,208123,749957
2026-01-06T14:25:00+00:00,api,167.38,0.5651,0.463,114.27,285.96,0.002128,81,202193,717702
2026-01-06T14:25:00+00:00,worker,182.48,0.567,0.5034,124.06,298.28,0.001397,89,162670,601709
2026-01-06T14:25:00+00:00,web,224.77,0.603,0.4308,124.43,361.97,0.002282,124,203582,995546
2026-01-06T14:30:00+00:00,api,153.15,0.4933,0.3478,106.71,317.95,0.002114,58,168442,607592
2026-01-06T14:30:00+00:00,worker,186.32,0.5631,0.4346,118.65,293.68,0.002936,84,184076,751392
2026-01-06T14:30:00+00:00,web,219.07,0.6112,0.2861,120.57,245.19,0.001468,116,265590,755048
2026-01-06T14:35:00+00:00,api,132.36,0.4527,0.4004,99.71,234.14,0.002699,55,108650,642509
2026-01-06T14:35:00+00:00,worker,171.52,0.4773,0.2579,109.57,318.65,0.002589,80,154215,785546
2026-01-06T14:35:00+00:00,web,645.16,0.98,0.4365,285.36,712.49,0.019954,336,532067,2399377
2026-01-06T14:40:00+00:00,api,133.25,0.485,0.3265,96.92,195.77,0.001879,67,163658,475322
2026-01-06T14:40:00+00:00,worker,177.21,0.4464,0.3397,105.55,280.04,0.002055,86,199445,704504
2026-01-06T14:40:00+00:00,web,211.46,0.6129,0.4747,129.32,266.48,0.002875,105,217893,792702
2026-01-06T14:45:00+00:00,api,145.03,0.5608,0.4517,115.73,535.04,0.00612,83,170069,687960
2026-01-06T14:45:00+00:00,worker,193.77,0.5914,0.3588,112.21,280.9,0.002196,81,215144,669412
2026-01-06T14:45:00+00:00,web,232.91,0.5796,0.3954,120.01,275.58,0.002189,130,242657,1088412
2026-01-06T14:50:00+00:00,api,123.7,0.4835,0.3866,152.16,324.88,0.001083,40,132814,429727
2026-01-06T14:50:00+00:00,worker,184.55,0.6252,0.2209,109.91,240.57,0.002896,91,186865,741937
2026-01-06T14:50:00+00:00,web,166.34,0.5014,0.4473,101.55,276.39,0.002894,76,182427,649690
2026-01-06T14:55:00+00:00,api,154.26,0.5459,0.2604,109.54,278.44,0.002503,69,182448,559897
2026-01-06T14:55:00+00:00,worker,193.46,0.5005,0.3201,114.95,337.99,0.002418,113,230238,912903
2026-01-06T14:55:00+00:00,web,190.64,0.5143,0.44,103.79,220.09,0.001629,101,171042,843361
2026-01-06T15:00:00+00:00,api,120.04,0.4913,0.3311,92.58,227.25,0.002735,59,109784,476477
2026-01-06T15:00:00+00:00,worker,128.91,0.5601,0.366,94.38,330.77,0.001123,65,109643,431516
2026-01-06T15:00:00+00:00,web,208.45,0.6131,0.3823,109.62,347.04,0.004138,106,246163,857477
2026-01-06T15:05:00+00:00,api,140.42,0.5854,0.4328,100.92,277.1,0.002403,67,130281,614659
2026-01-06T15:05:00+00:00,worker,178.98,0.4683,0.4359,107.62,277.97,0.00211,88,161890,665458
2026-01-06T15:05:00+00:00,web,187.65,0.4688,0.5003,108.49,271.1,0.005498,94,218180,795638
2026-01-06T15:10:00+00:00,api,154.04,0.4978,0.4351,113.67,234.03,0.002087,91,186903,590830
2026-01-06T15:10:00+00:00,worker,160.01,0.4802,0.4417,98.06,301.69,0.005583,100,180075,667064
2026-01-06T15:10:00+00:00,web,175.49,0.5301,0.4592,107.41,246.84,0.003787,93,191690,738052
2026-01-06T15:15:00+00:00,api,145.92,0.4714,0.3802,111.76,244.15,0.004053,82,125336,695163
2026-01-06T15:15:00+00:00,worker,189.39,0.5315,0.4305,113.8,289.72,0.001369,99,156681,903324
2026-01-06T15:15:00+00:00,web,220.23,0.5335,0.4482,109.52,248.11,0.001076,118,268224,813274
2026-01-06T15:20:00+00:00,api,122.63,0.5083,0.4487,97.93,200.85,0.003487,72,119927,531347
2026-01-06T15:20:00+00:00,worker,253.14,0.7124,0.3365,137.34,304.31,0.001885,126,234658,878032
2026-01-06T15:20:00+00:00,web,200.97,0.5234,0.4016,104.37,285.49,0.004543,103,223508,680866
2026-01-06T15:25:00+00:00,api,126.71,0.461,0.4562,116.86,314.65,0.002203,72,121518,530413
2026-01-06T15:25:00+00:00,worker,507.83,0.98,0.2711,241.9,496.56,0.026245,245,547451,1746238
2026-01-06T15:25:00+00:00,web,151.72,0.4866,0.4288,89.8,218.09,0.001035,73,137609,545407
2026-01-06T15:30:00+00:00,api,144.08,0.5547,0.2,105.69,264.93,0.002372,85,167489,689286
2026-01-06T15:30:00+00:00,worker,157.38,0.4902,0.4364,109.51,265.45,0.001057,91,141802,591499
2026-01-06T15:30:00+00:00,web,179.16,0.5713,0.3561,94.93,219.29,0.001098,77,186484,851453
2026-01-06T15:35:00+00:00,api,113.63,0.5062,0.4344,90.13,242.17,0.002069,80,114197,405191
2026-01-06T15:35:00+00:00,worker,148.85,0.6057,0.3904,100.16,207.81,0.004432,77,132041,662121
2026-01-06T15:35:00+00:00,web,175.92,0.457,0.5195,112.01,324.48,0.002986,76,195225,805679
2026-01-06T15:40:00+00:00,api,128.62,0.4908,0.3815,107.15,224.0,0.002004,70,128907,497973
2026-01-06T15:40:00+00:00,worker,142.47,0.4788,0.4248,93.76,217.9,0.003315,70,147844,569066
2026-01-06T15:40:00+00:00,web,183.16,0.4719,0.4372,99.75,226.33,0.003577,85,155190,723570
2026-01-06T15:45:00+00:00,api,147.57,0.6428,0.3354,109.18,274.61,0.001872,71,180803,588580
2026-01-06T15:45:00+00:00,worker,147.83,0.4737,0.4464,115.11,237.77,0.006485,71,168624,723143
2026-01-06T15:45:00+00:00,web,196.58,0.5631,0.4207,113.85,343.09,0.005397,91,162999,680737
2026-01-06T15:50:00+00:00,api,152.37,0.5125,0.3967,118.75,298.77,0.004972,81,127795,729540
2026-01-06T15:50:00+00:00,worker,174.67,0.5381,0.4001,113.79,237.89,0.003191,97,143100,677901
2026-01-06T15:50:00+00:00,web,211.95,0.4257,0.3816,106.71,266.05,0.002449,113,185508,861275
2026-01-06T15:55:00+00:00,api,155.44,0.5647,0.4526,132.24,430.67,0.001053,81,160889,554474
2026-01-06T15:55:00+00:00,worker,179.73,0.5726,0.3715,141.89,346.47,0.001317,100,169449,611161
2026-01-06T15:55:00+00:00,web,174.17,0.4119,0.4572,97.09,206.14,0.007264,89,209188,591274
2026-01-06T16:00:00+00:00,api,140.3,0.492,0.3426,105.46,517.88,0.001631,72,120913,535405
2026-01-06T16:00:00+00:00,worker,145.34,0.4343,0.492,118.34,395.0,0.004148,71,134055,528319
2026-01-06T16:00:00+00:00,web,185.63,0.4733,0.4421,99.24,215.89,0.002381,104,205348,910957
2026-01-06T16:05:00+00:00,api,154.8,0.4625,0.2807,118.37,238.04,0.001573,80,151343,727184
2026-01-06T16:05:00+00:00,worker,145.14,0.4684,0.2569,91.88,200.07,0.009492,87,165297,667637
2026-01-06T16:05:00+00:00,web,201.94,0.5099,0.4314,112.13,266.33,0.001697,112,189704,825692
2026-01-06T16:10:00+00:00,api,124.21,0.3741,0.4388,97.55,196.72,0.002448,62,106504,439250
2026-01-06T16:10:00+00:00,worker,160.68,0.4495,0.3883,134.03,320.49,0.001324,84,133895,736036
2026-01-06T16:10:00+00:00,web,192.32,0.4641,0.3908,108.27,253.38,0.001135,131,215696,768795
2026-01-06T16:15:00+00:00,api,401.1,0.98,0.4945,247.27,637.92,0.019541,209,420431,1593644
2026-01-06T16:15:00+00:00,worker,160.44,0.4239,0.4852,113.16,233.75,0.002024,69,140799,537270
2026-01-06T16:15:00+00:00,web,161.83,0.4746,0.4389,97.71,198.25,0.002051,53,194600,603511
2026-01-06T16:20:00+00:00,api,386.41,0.98,0.411,233.75,521.69,0.020701,188,459408,1629716
2026-01-06T16:20:00+00:00,worker,157.89,0.485,0.3733,97.95,197.66,0.001165,75,169590,602000
2026-01-06T16:20:00+00:00,web,209.08,0.5457,0.5846,116.09,329.36,0.001288,96,176823,939190
2026-01-06T16:25:00+00:00,api,132.57,0.5888,0.2787,99.91,215.73,0.002512,70,138517,524669
2026-01-06T16:25:00+00:00,worker,144.28,0.5153,0.313,96.88,242.57,0.002148,47,128878,606156
2026-01-06T16:25:00+00:00,web,217.14,0.5262,0.4074,112.78,289.56,0.00143,102,196917,899601
2026-01-06T16:30:00+00:00,api,155.85,0.6013,0.4589,124.68,301.75,0.001467,96,129640,674037
2026-01-06T16:30:00+00:00,worker,153.62,0.4293,0.5521,96.98,239.7,0.00129,73,178055,624989
2026-01-06T16:30:00+00:00,web,179.72,0.5344,0.4047,96.6,201.55,0.002474,89,213779,859557
2026-01-06T16:35:00+00:00,api,117.24,0.4514,0.339,94.03,203.16,0.006808,54,132361,516261
2026-01-06T16:35:00+00:00,worker,157.78,0.548,0.4363,103.33,228.39,0.003786,78,139548,584217
2026-01-06T16:35:00+00:00,web,179.68,0.4056,0.5866,108.09,245.67,0.001264,99,159606,630947
2026-01-06T16:40:00+00:00,api,134.56,0.4576,0.4375,98.58,200.9,0.00108,68,123845,646797
2026-01-06T16:40:00+00:00,worker,143.85,0.5232,0.4645,94.36,206.53,0.002026,73,165250,637310
2026-01-06T16:40:00+00:00,web,160.12,0.4597,0.4118,90.43,269.11,0.005464,61,162849,648878
2026-01-06T16:45:00+00:00,api,124.91,0.5376,0.3291,96.87,202.59,0.004083,58,138962,431269
2026-01-06T16:45:00+00:00,worker,186.59,0.5326,0.374,118.66,292.88,0.001283,92,186558,696510
2026-01-06T16:45:00+00:00,web,209.79,0.491,0.5,109.05,220.32,0.004785,130,228680,785626
2026-01-06T16:50:00+00:00,api,117.16,0.5355,0.6787,91.17,227.15,0.004657,62,99698,567307
2026-01-06T16:50:00+00:00,worker,148.29,0.4752,0.2713,102.91,225.57,0.001848,81,155313,632663
2026-01-06T16:50:00+00:00,web,174.91,0.4396,0.3391,104.26,258.96,0.002795,87,174992,831655
2026-01-06T16:55:00+00:00,api,118.82,0.4998,0.2801,98.62,454.78,0.003235,70,140810,451181
2026-01-06T16:55:00+00:00,worker,152.85,0.5011,0.3309,96.34,198.59,0.001743,83,153624,671077
2026-01-06T16:55:00+00:00,web,182.32,0.5224,0.2118,111.48,288.92,0.001084,71,222114,609527
2026-01-06T17:00:00+00:00,api,113.55,0.512,0.2926,87.68,265.1,0.001264,49,106208,377156
2026-01-06T17:00:00+00:00,worker,139.77,0.4157,0.4549,90.19,201.28,0.001042,71,134080,552394
2026-01-06T17:00:00+00:00,web,175.8,0.4724,0.3908,98.29,250.52,0.002314,106,203626,774179
2026-01-06T17:05:00+00:00,api,111.51,0.4985,0.4003,115.29,284.24,0.005971,68,120514,415737
2026-01-06T17:05:00+00:00,worker,143.09,0.5173,0.424,90.46,195.65,0.003762,48,168573,542554
2026-01-06T17:05:00+00:00,web,154.42,0.4443,0.2689,91.48,248.2,0.003471,86,167211,694681
2026-01-06T17:10:00+00:00,api,129.94,0.5491,0.2736,98.16,229.59,0.001403,71,159233,632792
2026-01-06T17:10:00+00:00,worker,120.59,0.4678,0.2611,93.79,384.27,0.009668,67,114990,437292
2026-01-06T17:10:00+00:00,web,145.87,0.3977,0.4272,91.33,195.57,0.002341,77,151523,665095
2026-01-06T17:15:00+00:00,api,118.84,0.5592,0.3455,94.58,207.3,0.001067,77,111185,477377
2026-01-06T17:15:00+00:00,worker,138.47,0.4624,0.4301,116.65,340.77,0.004572,77,147091,502077
2026-01-06T17:15:00+00:00,web,132.86,0.5378,0.4829,81.05,176.81,0.001066,73,139825,509179
2026-01-06T17:20:00+00:00,api,128.47,0.4977,0.4501,96.28,206.76,0.001156,70,124842,443696
2026-01-06T17:20:00+00:00,worker,134.0,0.5038,0.3346,130.62,401.81,0.004514,73,137242,575517
2026-01-06T17:20:00+00:00,web,168.33,0.468,0.3005,99.59,201.42,0.001601,79,163481,565302
2026-01-06T17:25:00+00:00,api,102.59,0.4027,0.5277,81.78,164.14,0.009149,52,113973,493467
2026-01-06T17:25:00+00:00,worker,140.15,0.5388,0.4082,92.41,285.5,0.001143,62,159598,611010
2026-01-06T17:25:00+00:00,web,189.35,0.6416,0.4094,113.52,267.33,0.002535,94,162909,849191
2026-01-06T17:30:00+00:00,api,117.01,0.3875,0.4574,90.44,228.43,0.008428,58,96035,482527
2026-01-06T17:30:00+00:00,worker,157.24,0.4968,0.4061,95.54,199.15,0.007743,56,171448,710675
2026-01-06T17:30:00+00:00,web,131.65,0.4423,0.3602,84.76,180.89,0.001922,77,121648,597447
2026-01-06T17:35:00+00:00,api,115.2,0.5244,0.3402,95.59,252.69,0.001615,35,96748,409911
2026-01-06T17:35:00+00:00,worker,157.58,0.5101,0.3346,98.03,297.27,0.0042,78,139465,672072
2026-01-06T17:35:00+00:00,web,174.58,0.4872,0.4502,99.81,229.25,0.007761,78,175509,793465
2026-01-06T17:40:00+00:00,api,107.61,0.4926,0.4076,84.02,174.75,0.001397,68,98200,453882
2026-01-06T17:40:00+00:00,worker,166.7,0.46,0.3907,101.06,464.07,0.003205,95,201002,708231
2026-01-06T17:40:00+00:00,web,180.95,0.5381,0.4443,95.47,222.49,0.002838,73,191845,682715
2026-01-06T17:45:00+00:00,api,124.12,0.4828,0.3193,94.68,231.48,0.002452,53,115836,580353
2026-01-06T17:45:00+00:00,worker,124.03,0.537,0.4502,82.63,168.71,0.002659,62,142072,521921
2026-01-06T17:45:00+00:00,web,163.4,0.5152,0.4101,97.49,297.19,0.012534,96,193833,713624
2026-01-06T17:50:00+00:00,api,121.76,0.4056,0.4358,98.07,248.52,0.002169,33,149222,569631
2026-01-06T17:50:00+00:00,worker,147.93,0.477,0.3962,103.6,299.59,0.001096,67,164646,553117
2026-01-06T17:50:00+00:00,web,140.85,0.4431,0.6237,83.33,250.56,0.001079,79,169384,499057
2026-01-06T17:55:00+00:00,api,112.91,0.5345,0.5363,97.69,207.66,0.001442,41,127604,409390
2026-01-06T17:55:00+00:00,worker,152.98,0.4157,0.4157,121.76,359.79,0.001935,86,186437,610031
2026-01-06T17:55:00+00:00,web,178.95,0.5763,0.5863,110.57,241.81,0.00152,76,184661,776653
2026-01-06T18:00:00+00:00,api,105.11,0.4583,0.5043,88.31,214.12,0.004985,53,98059,376511
2026-01-06T18:00:00+00:00,worker,131.88,0.506,0.4703,96.61,194.35,0.003125,52,118329,469191
2026-01-06T18:00:00+00:00,web,151.85,0.4952,0.4535,103.48,222.6,0.002373,58,154018,556612
2026-01-06T18:05:00+00:00,api,108.47,0.4446,0.3789,98.96,324.38,0.003848,59,113646,515065
2026-01-06T18:05:00+00:00,worker,125.33,0.5354,0.4503,88.99,198.25,0.002044,66,112040,457577
2026-01-06T18:05:00+00:00,web,147.04,0.4682,0.4645,84.15,193.0,0.002738,81,137401,635785
2026-01-06T18:10:00+00:00,api,107.5,0.3677,0.3139,97.11,224.93,0.001321,78,120930,497339
2026-01-06T18:10:00+00:00,worker,108.58,0.3641,0.3731,79.58,186.08,0.003426,59,131213,408503
2026-01-06T18:10:00+00:00,web,138.76,0.4523,0.4022,88.27,187.16,0.00172,65,114452,673145
2026-01-06T18:15:00+00:00,api,93.32,0.3824,0.3546,97.82,232.81,0.002143,54,97674,378297
2026-01-06T18:15:00+00:00,worker,114.61,0.3944,0.4348,94.36,191.25,0.001274,52,125230,535782
2026-01-06T18:15:00+00:00,web,143.85,0.4951,0.4457,85.45,222.71,0.00135,57,127356,541354
2026-01-06T18:20:00+00:00,api,123.48,0.5838,0.2702,98.12,211.83,0.001286,45,151632,421253
2026-01-06T18:20:00+00:00,worker,116.77,0.416,0.4033,85.29,206.59,0.003716,57,95727,425420
2026-01-06T18:20:00+00:00,web,121.13,0.3907,0.299,86.94,244.98,0.001493,59,112371,445383
2026-01-06T18:25:00+00:00,api,102.08,0.4258,0.4097,82.02,164.42,0.002072,62,96281,482315
2026-01-06T18:25:00+00:00,worker,117.96,0.4217,0.4308,88.25,219.89,0.00312,51,142151,500561
2026-01-06T18:25:00+00:00,web,120.98,0.4397,0.4122,79.39,197.13,0.006187,57,131918,532636
2026-01-06T18:30:00+00:00,api,103.38,0.4871,0.2251,91.6,232.58,0.001778,53,93092,387018
2026-01-06T18:30:00+00:00,worker,106.75,0.3756,0.3916,77.03,183.3,0.010881,47,97412,440292
2026-01-06T18:30:00+00:00,web,349.65,0.8177,0.3883,162.72,333.01,0.004387,170,333799,1361407
2026-01-06T18:35:00+00:00,api,118.94,0.4602,0.3031,99.09,220.97,0.001354,34,98938,401715
2026-01-06T18:35:00+00:00,worker,114.24,0.3595,0.2807,77.98,163.98,0.003778,56,126675,536345
2026-01-06T18:35:00+00:00,web,140.21,0.5728,0.3118,85.22,291.87,0.00117,77,120509,515830
2026-01-06T18:40:00+00:00,api,104.92,0.5273,0.2834,86.62,257.97,0.002921,69,86948,440010
2026-01-06T18:40:00+00:00,worker,127.41,0.4207,0.3178,97.63,236.4,0.001105,65,148943,501457
2026-01-06T18:40:00+00:00,web,158.35,0.4893,0.4233,92.63,223.18,0.001069,82,185569,650150
2026-01-06T18:45:00+00:00,api,91.27,0.4879,0.3229,81.77,165.28,0.00185,36,84644,331537
2026-01-06T18:45:00+00:00,worker,140.52,0.4627,0.3921,88.87,207.21,0.002064,75,164818,672513
2026-01-06T18:45:00+00:00,web,158.78,0.4786,0.5541,94.2,192.03,0.001469,71,182367,778461
2026-01-06T18:50:00+00:00,api,106.12,0.4321,0.3026,87.07,204.99,0.001257,61,90651,421983
2026-01-06T18:50:00+00:00,worker,125.35,0.4214,0.428,87.84,204.18,0.003963,54,121270,474973
2026-01-06T18:50:00+00:00,web,158.67,0.4951,0.5405,98.9,277.67,0.001008,82,166467,720362
2026-01-06T18:55:00+00:00,api,90.63,0.4107,0.537,75.97,220.56,0.001209,63,79456,336046
2026-01-06T18:55:00+00:00,worker,141.5,0.5158,0.3632,92.14,243.23,0.002916,67,118842,507104
2026-01-06T18:55:00+00:00,web,145.09,0.4744,0.504,85.05,197.28,0.002081,56,129017,535765
2026-01-06T19:00:00+00:00,api,96.73,0.3435,0.3811,94.12,269.0,0.004403,41,96765,474084
2026-01-06T19:00:00+00:00,worker,98.36,0.3827,0.4214,84.75,191.11,0.003753,43,98354,326003
2026-01-06T19:00:00+00:00,web,126.46,0.4382,0.4131,76.51,225.69,0.002227,63,109630,556695
2026-01-06T19:05:00+00:00,api,90.62,0.3861,0.2953,82.74,190.92,0.002634,34,78565,395748
2026-01-06T19:05:00+00:00,worker,95.13,0.3723,0.4312,76.7,154.13,0.002669,33,95655,338199
2026-01-06T19:05:00+00:00,web,147.77,0.47,0.3694,87.31,183.42,0.006194,71,173052,676131
2026-01-06T19:10:00+00:00,api,99.34,0.4791,0.4362,96.9,246.16,0.004516,48,107449,472268
2026-01-06T19:10:00+00:00,worker,98.72,0.2716,0.3202,88.98,183.95,0.006246,45,112366,453634
2026-01-06T19:10:00+00:00,web,113.18,0.456,0.2834,91.89,260.33,0.002376,47,111101,473651
2026-01-06T19:15:00+00:00,api,95.04,0.4532,0.394,77.71,174.17,0.001964,41,112118,322769
2026-01-06T19:15:00+00:00,worker,90.07,0.374,0.3812,85.44,250.12,0.001785,60,83440,408103
2026-01-06T19:15:00+00:00,web,133.07,0.3941,0.4778,80.49,183.54,0.004077,57,162576,585291
2026-01-06T19:20:00+00:00,api,82.3,0.4113,0.4509,76.4,167.76,0.005476,47,86189,311535
2026-01-06T19:20:00+00:00,worker,119.44,0.4606,0.2759,83.56,203.71,0.001982,49,112227,432932
2026-01-06T19:20:00+00:00,web,143.05,0.4688,0.3224,134.06,305.67,0.002402,79,161639,619138
2026-01-06T19:25:00+00:00,api,99.69,0.4841,0.478,97.17,214.13,0.006318,31,94637,334634
2026-01-06T19:25:00+00:00,worker,127.41,0.4399,0.3591,88.35,208.07,0.003026,65,125500,479949
2026-01-06T19:25:00+00:00,web,131.04,0.3384,0.454,87.4,227.01,0.002151,62,117335,462760
2026-01-06T19:30:00+00:00,api,83.77,0.4273,0.4061,93.36,277.56,0.001082,39,71289,335851
2026-01-06T19:30:00+00:00,worker,114.6,0.462,0.4691,84.24,207.12,0.001604,60,129316,388072
2026-01-06T19:30:00+00:00,web,130.64,0.4411,0.3347,113.8,287.64,0.001197,56,125530,508895
2026-01-06T19:35:00+00:00,api,77.51,0.3941,0.4092,70.18,210.53,0.001176,31,74639,299348
2026-01-06T19:35:00+00:00,worker,105.85,0.4159,0.4216,77.85,316.37,0.003119,60,118175,465750
2026-01-06T19:35:00+00:00,web,152.64,0.5207,0.3818,119.76,253.95,0.001643,73,161467,565645
2026-01-06T19:40:00+00:00,api,96.76,0.4079,0.5281,88.36,233.37,0.002055,50,93055,336465
2026-01-06T19:40:00+00:00,worker,110.39,0.3933,0.4413,106.33,272.42,0.004586,62,134572,495662
2026-01-06T19:40:00+00:00,web,107.88,0.3982,0.3783,72.17,157.15,0.002466,59,130306,467027
2026-01-06T19:45:00+00:00,api,87.51,0.3678,0.2954,81.52,232.32,0.001288,45,74673,307893
2026-01-06T19:45:00+00:00,worker,104.73,0.3734,0.2661,79.77,224.91,0.001088,24,100054,389485
2026-01-06T19:45:00+00:00,web,141.53,0.3754,0.5621,87.64,224.82,0.003352,75,148104,665080
2026-01-06T19:50:00+00:00,api,104.8,0.4806,0.448,90.95,187.34,0.001809,57,120623,501511
2026-01-06T19:50:00+00:00,worker,94.52,0.4267,0.3551,78.56,172.33,0.002854,48,84870,345862
2026-01-06T19:50:00+00:00,web,111.26,0.476,0.5025,72.79,219.87,0.001954,54,94232,451813
2026-01-06T19:55:00+00:00,api,86.01,0.4597,0.2393,76.48,200.03,0.001281,43,76828,369615
2026-01-06T19:55:00+00:00,worker,94.44,0.3895,0.3905,75.32,214.65,0.001005,41,84110,463373
2026-01-06T19:55:00+00:00,web,123.15,0.4171,0.3362,121.09,246.01,0.00212,55,149306,499994
2026-01-06T20:00:00+00:00,api,82.26,0.3399,0.388,76.8,158.08,0.006938,53,75856,276132
2026-01-06T20:00:00+00:00,worker,90.68,0.2811,0.3947,79.25,170.99,0.00635,32,90438,396488
2026-01-06T20:00:00+00:00,web,125.46,0.3518,0.3448,83.92,183.21,0.003623,70,143328,525722
2026-01-06T20:05:00+00:00,api,85.18,0.3316,0.5088,75.2,192.83,0.001794,30,90686,325168
2026-01-06T20:05:00+00:00,worker,84.91,0.3247,0.3145,67.04,135.19,0.001533,40,89519,407944
2026-01-06T20:05:00+00:00,web,105.24,0.2967,0.2114,78.82,183.51,0.00495,39,94169,481505
2026-01-06T20:10:00+00:00,api,81.06,0.4845,0.4254,76.9,185.94,0.003212,50,79617,330366
2026-01-06T20:10:00+00:00,worker,95.71,0.4367,0.4172,98.36,211.08,0.003109,37,84253,334280
2026-01-06T20:10:00+00:00,web,113.22,0.377,0.396,72.32,160.49,0.002277,62,102759,374156
2026-01-06T20:15:00+00:00,api,74.62,0.3282,0.4085,76.1,296.82,0.001924,48,88247,340178
2026-01-06T20:15:00+00:00,worker,85.31,0.2787,0.389,72.75,168.9,0.001395,44,83552,293477
2026-01-06T20:15:00+00:00,web,115.42,0.3709,0.3625,80.01,215.85,0.00213,48,130186,481455
2026-01-06T20:20:00+00:00,api,86.76,0.3666,0.4792,85.54,177.75,0.001654,42,95345,287512
2026-01-06T20:20:00+00:00,worker,76.0,0.3843,0.2656,72.48,168.55,0.001398,33,81898,324624
2026-01-06T20:20:00+00:00,web,113.38,0.3994,0.4016,82.73,205.79,0.004171,47,130660,496937
2026-01-06T20:25:00+00:00,api,73.79,0.3914,0.316,76.77,154.21,0.003121,35,62125,347064
2026-01-06T20:25:00+00:00,worker,99.33,0.3649,0.4143,76.39,308.99,0.001215,60,121248,484779
2026-01-06T20:25:00+00:00,web,95.17,0.4165,0.3476,73.15,188.83,0.00907,30,102858,459286
2026-01-06T20:30:00+00:00,api,80.18,0.2931,0.3443,74.75,150.81,0.001429,24,84267,279186
2026-01-06T20:30:00+00:00,worker,91.34,0.4037,0.4004,108.68,227.57,0.00119,50,104389,336083
2026-01-06T20:30:00+00:00,web,104.96,0.4022,0.3733,67.94,184.22,0.001359,58,90970,366457
2026-01-06T20:35:00+00:00,api,79.58,0.3597,0.4369,75.26,159.95,0.001861,23,69689,369978
2026-01-06T20:35:00+00:00,worker,77.75,0.4208,0.4762,77.47,181.47,0.001778,25,79247,261606
2026-01-06T20:35:00+00:00,web,95.68,0.3455,0.2779,67.4,145.93,0.004891,58,100538,440237
2026-01-06T20:40:00+00:00,api,81.84,0.3691,0.4429,74.14,164.07,0.005225,50,87274,329054
2026-01-06T20:40:00+00:00,worker,106.32,0.361,0.3996,78.64,235.99,0.001719,60,108671,376824
2026-01-06T20:40:00+00:00,web,105.41,0.4663,0.3712,71.54,209.55,0.00119,59,113445,414060
2026-01-06T20:45:00+00:00,api,74.56,0.3923,0.4226,69.9,150.41,0.007198,25,88574,258740
2026-01-06T20:45:00+00:00,worker,112.12,0.4325,0.4445,78.61,215.34,0.003626,54,126242,388215
2026-01-06T20:45:00+00:00,web,96.94,0.3264,0.4357,90.37,188.39,0.002026,37,106794,431384
2026-01-06T20:50:00+00:00,api,86.61,0.3833,0.4478,75.12,233.09,0.001862,57,96822,385812
2026-01-06T20:50:00+00:00,worker,102.0,0.4066,0.2168,104.56,210.26,0.003046,60,107349,442293
2026-01-06T20:50:00+00:00,web,97.15,0.3018,0.5255,66.21,138.08,0.003407,48,93096,361732
2026-01-06T20:55:00+00:00,api,80.3,0.3,0.3967,70.26,239.58,0.003131,38,94300,335242
2026-01-06T20:55:00+00:00,worker,91.55,0.3863,0.4789,75.84,158.4,0.005555,50,93034,442386
2026-01-06T20:55:00+00:00,web,125.27,0.4086,0.3823,80.37,214.04,0.001636,52,128078,431358
2026-01-06T21:00:00+00:00,api,69.75,0.3635,0.4607,70.72,159.49,0.001816,30,84709,290200
2026-01-06T21:00:00+00:00,worker,83.85,0.4033,0.3907,91.03,203.45,0.002026,48,89834,384409
2026-01-06T21:00:00+00:00,web,96.84,0.3761,0.5544,68.54,238.59,0.005347,33,103685,377572
2026-01-06T21:05:00+00:00,api,55.41,0.2818,0.3482,64.87,240.49,0.002803,7,55391,252586
2026-01-06T21:05:00+00:00,worker,86.04,0.2638,0.3009,85.97,205.03,0.003106,45,79706,396879
2026-01-06T21:05:00+00:00,web,91.13,0.4146,0.4275,68.82,152.9,0.001671,32,92494,366711
2026-01-06T21:10:00+00:00,api,68.7,0.3279,0.3479,75.75,186.49,0.001721,26,60976,225800
2026-01-06T21:10:00+00:00,worker,71.88,0.4558,0.4655,76.39,187.26,0.003246,18,74143,288611
2026-01-06T21:10:00+00:00,web,97.51,0.4183,0.2617,65.97,150.42,0.003237,48,92073,325551
